Tag,Date,Time,PID,TID,Level,Message
M023BC4,06-07,09:46:19.319,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2585, flag:0x10, SPS:1, PPS:1, pts:74991583
"
M023BC7,06-07,09:46:19.320,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5728, flag:0x10, SPS:1, PPS:1, pts:75033291
"
M023BCA,06-07,09:46:19.322,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4626, flag:0x10, SPS:1, PPS:1, pts:75075000
"
M023BD0,06-07,09:46:19.324,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4757, flag:0x10, SPS:1, PPS:1, pts:75116708
"
M023C0F,06-07,09:46:19.344,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 40215, flag:0x10, SPS:1, PPS:1, pts:64147416
"
M023C12,06-07,09:46:19.346,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2159, flag:0x10, SPS:1, PPS:1, pts:64189125
"
M023C19,06-07,09:46:19.349,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3143, flag:0x10, SPS:1, PPS:1, pts:64230833
"
M023C1F,06-07,09:46:19.351,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1561, flag:0x10, SPS:1, PPS:1, pts:64272541
"
M023C22,06-07,09:46:19.353,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1649, flag:0x10, SPS:1, PPS:1, pts:64314250
"
M023C25,06-07,09:46:19.355,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1936, flag:0x10, SPS:1, PPS:1, pts:64355958
"
M023C2B,06-07,09:46:19.358,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1811, flag:0x10, SPS:1, PPS:1, pts:64397666
"
M023C2E,06-07,09:46:19.359,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1945, flag:0x10, SPS:1, PPS:1, pts:64439375
"
M023C4C,06-07,09:46:19.376,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 41816, flag:0x10, SPS:1, PPS:1, pts:58099708
"
M023C4F,06-07,09:46:19.379,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1052, flag:0x10, SPS:1, PPS:1, pts:58141416
"
M023C54,06-07,09:46:19.381,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2327, flag:0x10, SPS:1, PPS:1, pts:58183125
"
M023C59,06-07,09:46:19.383,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3240, flag:0x10, SPS:1, PPS:1, pts:58224833
"
M023C5F,06-07,09:46:19.385,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3592, flag:0x10, SPS:1, PPS:1, pts:58266541
"
M023C62,06-07,09:46:19.387,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1906, flag:0x10, SPS:1, PPS:1, pts:58308250
"
M023C65,06-07,09:46:19.388,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2941, flag:0x10, SPS:1, PPS:1, pts:58349958
"
M023C68,06-07,09:46:19.390,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3450, flag:0x10, SPS:1, PPS:1, pts:58391666
"
M023C89,06-07,09:46:19.408,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 42718, flag:0x10, SPS:1, PPS:1, pts:54012291
"
M023C90,06-07,09:46:19.412,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 28722, flag:0x10, SPS:1, PPS:1, pts:54054000
"
M023C93,06-07,09:46:19.414,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5350, flag:0x10, SPS:1, PPS:1, pts:54095708
"
M023C98,06-07,09:46:19.416,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5717, flag:0x10, SPS:1, PPS:1, pts:54137416
"
M023C9C,06-07,09:46:19.418,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5106, flag:0x10, SPS:1, PPS:1, pts:54179125
"
M023CA0,06-07,09:46:19.420,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4618, flag:0x10, SPS:1, PPS:1, pts:54220833
"
M023CA7,06-07,09:46:19.422,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5806, flag:0x10, SPS:1, PPS:1, pts:54262541
"
M023CAE,06-07,09:46:19.424,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4931, flag:0x10, SPS:1, PPS:1, pts:54304250
"
M023CB2,06-07,09:46:19.426,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4868, flag:0x10, SPS:1, PPS:1, pts:54345958
"
M023CED,06-07,09:46:19.501,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 41816, flag:0x10, SPS:1, PPS:1, pts:58099708
"
M023CF0,06-07,09:46:19.503,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1052, flag:0x10, SPS:1, PPS:1, pts:58141416
"
M023CF4,06-07,09:46:19.505,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2327, flag:0x10, SPS:1, PPS:1, pts:58183125
"
M023CFC,06-07,09:46:19.507,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3240, flag:0x10, SPS:1, PPS:1, pts:58224833
"
M023CFF,06-07,09:46:19.510,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3592, flag:0x10, SPS:1, PPS:1, pts:58266541
"
M023D03,06-07,09:46:19.512,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1906, flag:0x10, SPS:1, PPS:1, pts:58308250
"
M023D06,06-07,09:46:19.514,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2941, flag:0x10, SPS:1, PPS:1, pts:58349958
"
M023D0A,06-07,09:46:19.516,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3450, flag:0x10, SPS:1, PPS:1, pts:58391666
"
M023D14,06-07,09:46:19.518,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1494, flag:0x10, SPS:1, PPS:1, pts:58433375
"
M023D43,06-07,09:46:19.539,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 40215, flag:0x10, SPS:1, PPS:1, pts:64147416
"
M023D4A,06-07,09:46:19.541,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2159, flag:0x10, SPS:1, PPS:1, pts:64189125
"
M023D50,06-07,09:46:19.544,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3143, flag:0x10, SPS:1, PPS:1, pts:64230833
"
M023D53,06-07,09:46:19.547,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1561, flag:0x10, SPS:1, PPS:1, pts:64272541
"
M023D56,06-07,09:46:19.549,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1649, flag:0x10, SPS:1, PPS:1, pts:64314250
"
M023D5C,06-07,09:46:19.551,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1936, flag:0x10, SPS:1, PPS:1, pts:64355958
"
M023D5F,06-07,09:46:19.552,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1811, flag:0x10, SPS:1, PPS:1, pts:64397666
"
M023D62,06-07,09:46:19.554,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1945, flag:0x10, SPS:1, PPS:1, pts:64439375
"
M023D7B,06-07,09:46:19.560,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 42316, flag:0x10, SPS:1, PPS:1, pts:71613208
"
M023D7F,06-07,09:46:19.562,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2367, flag:0x10, SPS:1, PPS:1, pts:71654916
"
M023D82,06-07,09:46:19.564,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1886, flag:0x10, SPS:1, PPS:1, pts:71696625
"
M023D8A,06-07,09:46:19.566,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1313, flag:0x10, SPS:1, PPS:1, pts:71738333
"
M023D8E,06-07,09:46:19.568,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4832, flag:0x10, SPS:1, PPS:1, pts:71780041
"
M023D91,06-07,09:46:19.570,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 6091, flag:0x10, SPS:1, PPS:1, pts:71821750
"
M023D94,06-07,09:46:19.571,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4795, flag:0x10, SPS:1, PPS:1, pts:71863458
"
M023D97,06-07,09:46:19.573,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4826, flag:0x10, SPS:1, PPS:1, pts:71905166
"
M023DB0,06-07,09:46:19.583,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 48778, flag:0x10, SPS:1, PPS:1, pts:78787041
"
M023DB3,06-07,09:46:19.585,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3064, flag:0x10, SPS:1, PPS:1, pts:78828750
"
M023DB9,06-07,09:46:19.588,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2074, flag:0x10, SPS:1, PPS:1, pts:78870458
"
M023DBC,06-07,09:46:19.590,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1419, flag:0x10, SPS:1, PPS:1, pts:78912166
"
M023DC2,06-07,09:46:19.591,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1460, flag:0x10, SPS:1, PPS:1, pts:78953875
"
M023DC5,06-07,09:46:19.593,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2186, flag:0x10, SPS:1, PPS:1, pts:78995583
"
M023DC9,06-07,09:46:19.595,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1286, flag:0x10, SPS:1, PPS:1, pts:79037291
"
M023DCC,06-07,09:46:19.597,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1745, flag:0x10, SPS:1, PPS:1, pts:79079000
"
M023DE1,06-07,09:46:19.602,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 34296, flag:0x10, SPS:1, PPS:1, pts:84042291
"
M023DE4,06-07,09:46:19.604,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 26946, flag:0x10, SPS:1, PPS:1, pts:84084000
"
M023DE7,06-07,09:46:19.606,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2555, flag:0x10, SPS:1, PPS:1, pts:84125708
"
M023DED,06-07,09:46:19.609,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2102, flag:0x10, SPS:1, PPS:1, pts:84167416
"
M023DF4,06-07,09:46:19.612,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2469, flag:0x10, SPS:1, PPS:1, pts:84209125
"
M023DF7,06-07,09:46:19.614,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3160, flag:0x10, SPS:1, PPS:1, pts:84250833
"
M023DFD,06-07,09:46:19.616,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2999, flag:0x10, SPS:1, PPS:1, pts:84292541
"
M023E00,06-07,09:46:19.618,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2116, flag:0x10, SPS:1, PPS:1, pts:84334250
"
M023E27,06-07,09:46:19.627,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 43980, flag:0x10, SPS:1, PPS:1, pts:93635208
"
M023E2A,06-07,09:46:19.629,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3334, flag:0x10, SPS:1, PPS:1, pts:93676916
"
M023E31,06-07,09:46:19.631,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 974, flag:0x10, SPS:1, PPS:1, pts:93718625
"
M023E37,06-07,09:46:19.634,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 898, flag:0x10, SPS:1, PPS:1, pts:93760333
"
M023E3A,06-07,09:46:19.635,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1094, flag:0x10, SPS:1, PPS:1, pts:93802041
"
M023E3D,06-07,09:46:19.637,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1927, flag:0x10, SPS:1, PPS:1, pts:93843750
"
M023E40,06-07,09:46:19.639,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1666, flag:0x10, SPS:1, PPS:1, pts:93885458
"
M023E46,06-07,09:46:19.641,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1811, flag:0x10, SPS:1, PPS:1, pts:93927166
"
M023E5D,06-07,09:46:19.649,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 37269, flag:0x10, SPS:1, PPS:1, pts:101351250
"
M023E66,06-07,09:46:19.651,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1120, flag:0x10, SPS:1, PPS:1, pts:101392958
"
M023E69,06-07,09:46:19.654,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 536, flag:0x10, SPS:1, PPS:1, pts:101434666
"
M023E6C,06-07,09:46:19.656,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 616, flag:0x10, SPS:1, PPS:1, pts:101476375
"
M023E72,06-07,09:46:19.658,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1402, flag:0x10, SPS:1, PPS:1, pts:101518083
"
M023E75,06-07,09:46:19.660,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1357, flag:0x10, SPS:1, PPS:1, pts:101559791
"
M023E78,06-07,09:46:19.662,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 957, flag:0x10, SPS:1, PPS:1, pts:101601500
"
M023E7C,06-07,09:46:19.663,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 944, flag:0x10, SPS:1, PPS:1, pts:101643208
"
M023E93,06-07,09:46:19.669,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 42392, flag:0x10, SPS:1, PPS:1, pts:106648208
"
M023E99,06-07,09:46:19.671,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1838, flag:0x10, SPS:1, PPS:1, pts:106689916
"
M023E9C,06-07,09:46:19.673,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2275, flag:0x10, SPS:1, PPS:1, pts:106731625
"
M023EA2,06-07,09:46:19.675,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2538, flag:0x10, SPS:1, PPS:1, pts:106773333
"
M023EA5,06-07,09:46:19.676,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3274, flag:0x10, SPS:1, PPS:1, pts:106815041
"
M023EA9,06-07,09:46:19.678,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3423, flag:0x10, SPS:1, PPS:1, pts:106856750
"
M023EAC,06-07,09:46:19.680,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1900, flag:0x10, SPS:1, PPS:1, pts:106898458
"
M023EAF,06-07,09:46:19.682,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1890, flag:0x10, SPS:1, PPS:1, pts:106940166
"
M023ED6,06-07,09:46:19.690,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 39649, flag:0x10, SPS:1, PPS:1, pts:118034583
"
M023EDD,06-07,09:46:19.692,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2459, flag:0x10, SPS:1, PPS:1, pts:118076291
"
M023EE1,06-07,09:46:19.695,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2032, flag:0x10, SPS:1, PPS:1, pts:118118000
"
M023EE5,06-07,09:46:19.697,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2671, flag:0x10, SPS:1, PPS:1, pts:118159708
"
M023EE8,06-07,09:46:19.699,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2427, flag:0x10, SPS:1, PPS:1, pts:118201416
"
M023EEE,06-07,09:46:19.701,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2470, flag:0x10, SPS:1, PPS:1, pts:118243125
"
